#{"t_start": 1681800238.2484741, "env_id": null}
r,l,t
128.9,180,383.016848
128.9,180,383.648916
128.5,180,384.284961
129.1,180,384.926718
128.8,180,385.552725
128.7,180,386.197487
128.4,180,389.848455
128.7,180,390.48216
128.4,180,391.112207
128.3,180,391.746674
128.7,180,392.387148
128.6,180,393.018652
128.9,180,393.646242
129.0,180,394.281149
128.3,180,394.903399
129.0,180,395.535143
129.0,180,396.171441
128.3,180,396.825449
128.5,180,400.459609
129.2,180,401.114583
128.7,180,401.741904
128.9,180,402.371193
128.6,180,403.000308
128.4,180,403.628168
128.9,180,404.254986
127.8,180,404.905074
128.8,180,405.5347
128.8,180,406.164584
128.8,180,406.786621
128.9,180,410.40758
128.3,180,411.045787
128.9,180,411.69357
129.4,180,412.324294
128.4,180,412.964743
128.4,180,413.588985
128.2,180,414.217885
128.2,180,414.848222
129.3,180,415.468461
128.2,180,416.108156
128.7,180,416.738321
128.3,180,417.379671
128.3,180,421.035054
127.9,180,421.675863
128.4,180,422.329591
129.0,180,422.980984
128.5,180,423.610763
128.9,180,424.282208
128.9,180,424.977309
128.7,180,425.633923
128.4,180,426.286368
128.4,180,426.92872
128.8,180,427.575272
128.9,180,431.248789
128.1,180,431.876054
128.8,180,432.512322
128.8,180,433.147726
128.3,180,433.786499
128.2,180,434.418101
129.4,180,435.048999
128.8,180,435.679088
128.8,180,436.306932
128.4,180,436.95469
129.3,180,437.58748
128.7,180,441.21534
128.3,180,441.852677
128.9,180,442.48292
128.8,180,443.121829
128.4,180,443.763824
128.8,180,444.40421
128.3,180,445.042365
128.6,180,445.679398
128.8,180,446.307425
129.0,180,446.948491
129.0,180,447.596906
128.9,180,448.237049
128.6,180,451.871968
128.6,180,452.508938
128.6,180,453.134653
128.7,180,453.76006
128.3,180,454.396866
128.6,180,455.039501
127.9,180,455.700335
128.9,180,456.341129
128.7,180,456.980966
127.8,180,457.624234
128.8,180,458.257021
128.7,180,461.896116
128.8,180,462.532512
128.6,180,463.159996
128.0,180,463.817545
128.8,180,464.451174
128.8,180,465.082797
128.7,180,465.713799
128.5,180,466.351249
128.1,180,466.983615
128.8,180,467.630198
128.4,180,468.270264
128.6,180,468.911119
128.8,180,472.547952
127.8,180,473.183984
128.7,180,473.817174
128.6,180,474.442884
128.6,180,475.077554
128.6,180,475.713603
128.4,180,476.347337
128.6,180,476.977479
128.2,180,477.628949
128.6,180,478.264403
128.0,180,478.899405
128.8,180,482.518507
128.7,180,483.155624
128.3,180,483.782403
128.5,180,484.41032
128.3,180,485.032345
127.7,180,485.681079
128.3,180,486.308622
128.9,180,486.933612
128.2,180,487.591011
128.2,180,488.216265
128.4,180,488.850024
128.5,180,492.520781
128.5,180,493.151543
128.2,180,493.78093
128.8,180,494.420432
128.2,180,495.06146
129.0,180,495.704369
128.7,180,496.345806
128.1,180,496.974274
128.9,180,497.604796
128.4,180,498.25281
128.4,180,498.882154
128.5,180,499.513831
128.3,180,503.173434
128.3,180,503.807364
128.6,180,504.439748
128.9,180,505.064723
128.9,180,505.692828
129.3,180,506.336358
128.6,180,506.95994
128.8,180,507.58929
128.7,180,508.216716
128.8,180,508.845213
128.6,180,509.468475
128.8,180,513.109909
128.7,180,513.732155
128.2,180,514.364648
128.1,180,514.992121
128.8,180,515.618229
127.8,180,516.251232
128.4,180,516.895704
128.6,180,517.523422
129.2,180,518.163081
128.4,180,518.809301
128.2,180,519.461601
129.3,180,523.119127
128.7,180,523.759366
128.7,180,524.39344
128.8,180,525.015005
127.9,180,525.639915
128.8,180,526.275887
128.8,180,526.908397
128.7,180,527.544967
128.9,180,528.180801
128.7,180,528.808396
128.7,180,529.434173
128.6,180,530.058153
128.3,180,533.707701
128.7,180,534.356658
128.2,180,534.991277
128.7,180,535.618682
128.7,180,536.25733
128.4,180,536.906815
128.8,180,537.533274
128.7,180,538.161983
128.6,180,538.782085
128.7,180,539.413449
127.8,180,540.031932
128.1,180,543.677788
128.4,180,544.30588
128.8,180,544.932091
129.0,180,545.557251
128.7,180,546.182045
128.8,180,546.812033
128.1,180,547.449351
128.7,180,548.080383
128.9,180,548.71636
128.8,180,549.345355
128.3,180,549.973444
129.3,180,550.603525
128.7,180,554.284502
128.3,180,554.934606
128.7,180,555.576219
128.3,180,556.209539
128.2,180,556.84474
128.8,180,557.479816
128.3,180,558.114965
128.7,180,558.750565
128.3,180,559.398185
128.4,180,560.032119
128.9,180,560.662501
128.2,180,564.31511
128.6,180,564.952231
128.4,180,565.610721
128.8,180,566.246698
129.3,180,566.891695
128.8,180,567.540148
128.2,180,568.192251
128.8,180,568.835691
128.6,180,569.483018
128.2,180,570.118413
128.8,180,570.765604
128.3,180,574.449465
128.3,180,575.090312
128.6,180,575.730839
128.7,180,576.366658
129.0,180,577.001951
128.3,180,577.669797
128.7,180,578.325547
128.3,180,578.965107
128.8,180,579.622018
128.8,180,580.274634
128.8,180,580.927444
128.7,180,581.564685
128.8,180,585.224024
128.8,180,585.865407
128.9,180,586.527087
128.7,180,587.185073
128.5,180,587.871273
128.9,180,588.509426
129.2,180,589.146109
128.8,180,589.779505
129.3,180,590.408503
128.8,180,591.048739
127.8,180,591.698196
128.8,180,595.3583
128.4,180,595.999098
128.8,180,596.630587
128.9,180,597.270384
128.9,180,597.904629
128.2,180,598.541373
128.9,180,599.182708
129.0,180,599.823765
128.3,180,600.470639
128.8,180,601.116514
128.9,180,601.753375
128.3,180,605.425146
129.3,180,606.060355
128.7,180,606.742082
129.3,180,607.377842
129.0,180,608.010397
128.7,180,608.652059
128.4,180,609.28642
128.7,180,609.912201
128.9,180,610.54369
128.7,180,611.195307
128.4,180,611.839431
128.8,180,612.480784
128.3,180,616.135506
128.3,180,616.778869
128.8,180,617.406994
128.9,180,618.046263
128.7,180,618.676064
129.0,180,619.310228
128.4,180,619.950155
129.5,180,620.581975
128.8,180,621.215326
128.4,180,621.861683
129.2,180,622.500275
128.4,180,626.163168
128.9,180,626.806053
128.9,180,627.447674
128.4,180,628.074999
128.9,180,628.712498
129.2,180,629.321536
127.8,180,629.953627
129.3,180,630.587925
129.0,180,631.250848
127.8,180,631.948063
129.0,180,632.63156
129.1,180,633.301402
129.1,180,637.076613
129.5,180,637.848363
129.3,180,638.611238
128.9,180,639.394926
128.9,180,640.16505
129.3,180,640.937253
129.1,180,641.713115
128.3,180,642.485198
129.0,180,643.261018
129.3,180,644.026588
128.6,180,644.792921
128.9,180,648.636947
128.4,180,649.406873
128.5,180,650.204439
128.7,180,651.012413
128.4,180,651.859682
128.6,180,652.710985
128.5,180,653.591667
128.9,180,654.438929
128.5,180,655.260285
128.6,180,656.112744
129.1,180,656.924699
129.0,180,660.754179
128.9,180,661.526059
128.9,180,662.314305
128.5,180,663.091442
129.5,180,663.86348
129.0,180,664.662099
128.8,180,665.471824
129.0,180,666.280799
128.8,180,667.050457
128.3,180,667.815383
128.4,180,668.632835
128.3,180,669.435473
128.8,180,673.234829
128.6,180,674.027766
128.9,180,674.792633
128.9,180,675.555856
128.3,180,676.325994
129.3,180,677.086418
128.8,180,677.850295
128.7,180,678.631676
128.4,180,679.485595
128.8,180,680.276711
128.9,180,681.090069
128.6,180,684.88501
128.9,180,685.654474
128.9,180,686.417783
129.2,180,687.183562
128.7,180,687.949471
128.6,180,688.718414
128.3,180,689.504959
129.3,180,690.29739
128.8,180,691.097882
128.9,180,691.86431
129.3,180,692.636309
128.4,180,696.496596
128.8,180,697.268929
129.1,180,698.081757
129.0,180,698.878678
129.4,180,699.635126
129.3,180,700.391336
129.4,180,701.150309
128.9,180,701.920104
129.0,180,702.693295
128.9,180,703.454808
129.3,180,704.212945
129.5,180,704.973415
129.5,180,708.843624
128.9,180,709.620743
128.9,180,710.386581
128.7,180,711.152251
128.5,180,711.915947
128.4,180,712.685608
128.9,180,713.44619
128.5,180,714.213743
129.0,180,714.976938
129.4,180,715.771914
128.5,180,716.575353
129.4,180,720.389766
128.6,180,721.184566
128.4,180,721.985515
128.9,180,722.777573
128.4,180,723.583983
128.9,180,724.344152
129.0,180,725.10231
128.9,180,725.863321
129.4,180,726.618175
128.9,180,727.393089
128.9,180,728.198588
128.0,180,729.014173
129.3,180,732.752801
128.5,180,733.40757
128.9,180,734.034077
129.4,180,734.655757
129.1,180,735.303659
128.9,180,735.937149
128.5,180,736.603562
128.8,180,737.241669
128.8,180,737.972956
128.9,180,738.733781
129.0,180,739.525446
129.5,180,743.275306
128.8,180,743.903427
128.8,180,744.531238
128.3,180,745.201872
128.8,180,745.83353
128.9,180,746.501768
129.2,180,747.159718
128.6,180,747.794525
128.8,180,748.447045
128.2,180,749.122003
128.8,180,749.748735
128.9,180,753.424267
128.9,180,754.065003
128.9,180,754.688786
128.8,180,755.311097
128.9,180,755.941205
128.5,180,756.566452
128.5,180,757.193532
128.5,180,757.824974
129.0,180,758.462404
128.5,180,759.202741
128.4,180,759.863576
129.3,180,760.495695
128.9,180,764.173489
128.3,180,764.832997
129.5,180,765.449423
129.3,180,766.08587
128.9,180,766.716758
129.4,180,767.338796
129.4,180,767.960943
128.8,180,768.58351
129.3,180,769.177536
128.4,180,769.798054
129.4,180,770.424581
128.2,180,774.101374
128.9,180,774.732023
128.8,180,775.357055
128.8,180,775.993873
128.8,180,776.613589
129.0,180,777.242022
128.8,180,777.86309
128.9,180,778.481266
128.8,180,779.108047
128.4,180,779.739133
128.9,180,780.367671
129.4,180,783.997361
128.9,180,784.628265
128.8,180,785.264104
128.9,180,785.892648
128.8,180,786.516506
128.3,180,787.137024
128.9,180,787.763772
128.3,180,788.414223
128.4,180,789.040686
129.4,180,789.664079
128.3,180,790.310059
128.3,180,790.943034
128.9,180,794.603651
128.6,180,795.231483
128.9,180,795.858691
129.5,180,796.483656
128.9,180,797.106939
128.8,180,797.731086
128.3,180,798.379366
128.9,180,799.008661
128.9,180,799.630808
128.9,180,800.255877
128.7,180,800.897971
128.3,180,804.548156
128.5,180,805.177067
129.5,180,805.803614
128.9,180,806.427204
129.0,180,807.057817
128.9,180,807.678109
128.9,180,808.309415
129.4,180,808.934865
129.5,180,809.560641
129.5,180,810.191454
128.9,180,810.815337
128.4,180,811.442421
128.9,180,815.118937
129.4,180,815.732163
129.4,180,816.353801
128.3,180,817.002908
128.8,180,817.625285
129.5,180,818.25186
128.9,180,818.888147
128.9,180,819.513658
128.9,180,820.136925
128.9,180,820.785771
129.0,180,821.415634
128.8,180,825.074871
129.4,180,825.701976
128.4,180,826.332072
128.3,180,826.95669
129.5,180,827.590275
129.3,180,828.216873
128.9,180,828.844203
128.9,180,829.476523
129.4,180,830.099995
128.9,180,830.728661
129.4,180,831.369511
129.0,180,835.07443
129.1,180,835.706325
128.4,180,836.336754
129.0,180,836.972321
129.0,180,837.618952
128.4,180,838.250573
128.5,180,838.91291
128.4,180,839.592521
129.1,180,840.228887
128.4,180,840.879264
129.1,180,841.509264
128.9,180,842.13819
128.3,180,845.782534
128.4,180,846.455369
128.6,180,847.086647
128.5,180,847.717551
128.8,180,848.36595
128.9,180,849.009742
128.8,180,849.666545
128.9,180,850.314684
128.3,180,850.944638
128.6,180,851.580242
129.0,180,852.274354
129.2,180,855.927441
128.8,180,856.550207
128.0,180,857.180177
129.4,180,857.80571
128.4,180,858.43191
129.2,180,859.07195
128.3,180,859.694219
128.9,180,860.317482
129.1,180,860.94613
129.5,180,861.571625
128.7,180,862.210385
128.4,180,865.84646
129.3,180,866.503608
128.4,180,867.199395
128.2,180,867.88397
128.9,180,868.531773
129.2,180,869.188283
129.4,180,869.854108
128.9,180,870.514973
129.3,180,871.171029
128.8,180,871.835586
128.6,180,872.573177
128.8,180,873.230605
128.6,180,876.921641
128.8,180,877.54589
129.1,180,878.179748
128.9,180,878.830676
128.9,180,879.477231
128.9,180,880.132719
128.7,180,880.809502
129.0,180,881.447443
128.9,180,882.103216
128.4,180,882.741386
129.3,180,883.373262
128.9,180,887.030151
128.3,180,887.667485
128.4,180,888.322201
128.8,180,888.963114
129.4,180,889.604043
128.9,180,890.243409
128.8,180,890.908488
128.6,180,891.559943
129.0,180,892.239477
128.4,180,892.882594
128.4,180,893.551098
128.4,180,894.210836
128.8,180,897.847901
128.4,180,898.510052
129.5,180,899.23264
129.5,180,899.864009
129.3,180,900.501054
129.0,180,901.134674
128.3,180,901.760477
128.7,180,902.388944
128.9,180,903.015491
128.9,180,903.64239
129.4,180,904.279697
128.1,180,907.959382
128.4,180,908.610361
128.9,180,909.254675
129.5,180,909.942899
129.0,180,910.579686
129.3,180,911.246204
128.8,180,911.88131
128.5,180,912.521311
128.4,180,913.194689
128.9,180,913.840435
129.4,180,914.471007
128.5,180,918.104767
128.8,180,918.742335
128.3,180,919.397736
129.0,180,920.021993
128.8,180,920.665593
129.0,180,921.294763
128.5,180,921.923298
128.7,180,922.553647
128.7,180,923.201776
128.8,180,923.856873
128.9,180,924.534192
128.3,180,925.18382
128.4,180,928.96319
128.8,180,929.599866
128.4,180,930.223171
129.4,180,930.84439
128.8,180,931.470809
128.9,180,932.104579
128.5,180,932.753858
128.8,180,933.376081
128.8,180,934.01184
128.9,180,934.641303
128.9,180,935.271078
128.8,180,938.917304
128.9,180,939.584847
128.9,180,940.223086
128.5,180,940.873325
129.2,180,941.533229
128.4,180,942.177137
129.5,180,942.814422
128.4,180,943.464658
128.5,180,944.156036
128.8,180,944.796595
128.9,180,945.511633
129.0,180,946.173486
129.0,180,949.807201
128.9,180,950.43359
128.9,180,951.058321
128.8,180,951.708765
128.9,180,952.34309
128.9,180,953.001587
128.9,180,953.638158
128.4,180,954.28016
128.9,180,954.969486
128.8,180,955.613901
129.5,180,956.2471
128.5,180,959.899922
128.5,180,960.535652
128.6,180,961.170001
128.8,180,961.8033
129.2,180,962.441356
129.6,180,963.070009
129.1,180,963.703377
128.5,180,964.332719
128.1,180,965.00248
128.8,180,965.638169
128.6,180,966.311588
129.5,180,969.943881
128.6,180,970.602802
129.0,180,971.246864
129.6,180,971.877532
129.1,180,972.513515
128.3,180,973.145487
128.7,180,973.774748
128.7,180,974.479386
128.6,180,975.182841
129.0,180,975.839682
129.5,180,976.471627
128.4,180,977.106552
128.5,180,980.722676
128.4,180,981.36066
128.8,180,981.999221
129.1,180,982.637888
129.1,180,983.279959
129.3,180,983.945562
128.8,180,984.630006
128.4,180,985.272439
129.1,180,985.910834
129.0,180,986.544332
128.4,180,987.20111
128.9,180,990.852981
128.5,180,991.497762
128.5,180,992.147359
128.1,180,992.837714
129.0,180,993.523499
129.0,180,994.192538
128.6,180,994.862496
129.0,180,995.582199
128.4,180,996.318264
128.7,180,996.957763
128.3,180,997.588938
128.5,180,1001.197812
128.3,180,1001.856386
128.9,180,1002.515189
128.8,180,1003.159051
128.9,180,1003.786554
128.7,180,1004.430473
129.4,180,1005.06384
128.5,180,1005.69256
128.5,180,1006.332727
128.4,180,1006.990735
128.9,180,1007.625958
128.9,180,1008.290807
128.5,180,1011.965268
129.1,180,1012.640006
128.4,180,1013.286769
128.8,180,1013.925628
129.0,180,1014.737513
128.6,180,1015.437552
128.9,180,1016.063823
129.0,180,1016.690946
128.7,180,1017.339808
128.4,180,1018.011005
128.8,180,1018.680234
129.4,180,1022.331357
129.0,180,1022.975943
128.0,180,1023.610255
128.4,180,1024.241808
128.8,180,1024.865266
128.6,180,1025.505433
128.5,180,1026.141626
129.0,180,1026.782307
128.1,180,1027.441154
128.0,180,1028.098372
128.7,180,1028.730626
128.6,180,1029.370333
