#{"t_start": 1681729134.716156, "env_id": null}
r,l,t
106.0,116,577.759669
106.0,116,578.273863
105.0,116,578.790209
106.0,116,579.304874
106.0,116,579.817998
106.0,116,580.338949
105.0,116,583.970311
106.0,116,584.496682
106.0,116,585.015444
105.0,116,585.531871
105.0,116,586.047605
107.0,116,586.558897
106.0,116,587.073351
108.0,116,587.58285
107.0,116,588.094214
106.0,116,588.610861
105.0,116,589.126108
106.0,116,589.638077
105.0,116,590.158944
106.0,116,590.676846
105.0,116,591.191352
106.0,116,591.705648
107.0,116,592.224209
106.0,116,592.736642
106.0,116,596.355882
106.0,116,596.872886
105.0,116,597.386088
106.0,116,597.900432
106.0,116,598.413827
107.0,116,598.927968
107.0,116,599.444322
106.0,116,599.960289
106.0,116,600.479002
106.0,116,600.99161
106.0,116,601.510388
105.0,116,602.026803
105.0,116,602.541015
105.0,116,603.054668
106.0,116,603.565359
106.0,116,604.07549
106.0,116,604.590311
106.0,116,608.194651
106.0,116,608.710614
107.0,116,609.221581
105.0,116,609.735174
106.0,116,610.25136
106.0,116,610.766067
106.0,116,611.282589
106.0,116,611.792709
105.0,116,612.303717
107.0,116,612.820019
105.0,116,613.3299
106.0,116,613.847371
106.0,116,614.364719
104.0,116,614.87725
106.0,116,615.396219
106.0,116,615.911565
105.0,116,616.427518
107.0,116,616.942754
106.0,116,620.594666
107.0,116,621.110399
105.0,116,621.62689
107.0,116,622.147037
106.0,116,622.663237
106.0,116,623.179519
107.0,116,623.69674
105.0,116,624.211701
106.0,116,624.725737
106.0,116,625.240799
105.0,116,625.75465
106.0,116,626.270464
105.0,116,626.783368
106.0,116,627.296264
106.0,116,627.811426
105.0,116,628.325293
106.0,116,628.838
106.0,116,629.353711
104.0,116,633.007441
105.0,116,633.518776
105.0,116,634.031654
107.0,116,634.551696
105.0,116,635.063607
106.0,116,635.589061
106.0,116,636.143826
106.0,116,636.667932
105.0,116,637.194644
105.0,116,637.735649
105.0,116,638.257364
106.0,116,638.770819
106.0,116,639.309672
105.0,116,639.832248
106.0,116,640.347149
106.0,116,640.871015
105.0,116,641.389838
105.0,116,644.981275
106.0,116,645.502601
106.0,116,646.017426
106.0,116,646.533682
106.0,116,647.047065
106.0,116,647.55936
106.0,116,648.078099
106.0,116,648.591091
106.0,116,649.107489
104.0,116,649.619551
106.0,116,650.134087
105.0,116,650.65051
105.0,116,651.163403
106.0,116,651.678686
106.0,116,652.192655
106.0,116,652.710109
106.0,116,653.226928
105.0,116,653.742608
106.0,116,657.361354
106.0,116,657.877905
106.0,116,658.391266
106.0,116,658.904942
105.0,116,659.419294
106.0,116,659.930389
106.0,116,660.445874
106.0,116,660.959949
106.0,116,661.47788
106.0,116,661.993065
107.0,116,662.511453
105.0,116,663.021901
107.0,116,663.543121
107.0,116,664.06085
106.0,116,664.573858
105.0,116,665.091589
106.0,116,665.605862
106.0,116,666.121808
106.0,116,669.845669
107.0,116,670.355639
106.0,116,670.873285
106.0,116,671.391397
104.0,116,671.906002
105.0,116,672.419804
106.0,116,672.936118
106.0,116,673.453046
105.0,116,673.967525
106.0,116,674.484527
106.0,116,675.000446
107.0,116,675.516892
106.0,116,676.031992
105.0,116,676.547
105.0,116,677.059596
107.0,116,677.578805
105.0,116,678.099636
106.0,116,681.824382
106.0,116,682.346087
106.0,116,682.865614
107.0,116,683.400367
106.0,116,683.926207
105.0,116,684.446003
106.0,116,684.964476
106.0,116,685.495846
106.0,116,686.044353
106.0,116,686.566288
105.0,116,687.085097
106.0,116,687.596342
105.0,116,688.11018
105.0,116,688.624988
106.0,116,689.136378
106.0,116,689.650775
106.0,116,690.165298
106.0,116,690.679188
106.0,116,694.418287
106.0,116,694.933389
106.0,116,695.448665
106.0,116,695.956531
106.0,116,696.467367
106.0,116,696.981215
106.0,116,697.494708
106.0,116,698.008438
105.0,116,698.521491
106.0,116,699.034779
106.0,116,699.546889
106.0,116,700.054471
105.0,116,700.567585
106.0,116,701.078854
107.0,116,701.591799
106.0,116,702.102891
105.0,116,702.613021
107.0,116,703.124068
106.0,116,706.965053
106.0,116,707.481525
106.0,116,707.995066
106.0,116,708.507904
105.0,116,709.026286
107.0,116,709.543505
106.0,116,710.185587
106.0,116,710.6986
106.0,116,711.213321
106.0,116,711.729114
106.0,116,712.242467
106.0,116,712.755596
106.0,116,713.268683
106.0,116,713.783493
106.0,116,714.297318
106.0,116,714.811633
106.0,116,715.327187
106.0,116,719.087132
106.0,116,719.603476
106.0,116,720.116281
106.0,116,720.627748
106.0,116,721.14594
105.0,116,721.661622
105.0,116,722.176705
105.0,116,722.690521
107.0,116,723.204525
107.0,116,723.715621
105.0,116,724.227738
106.0,116,724.741342
106.0,116,725.251863
106.0,116,725.765463
106.0,116,726.280693
106.0,116,726.792991
106.0,116,727.307194
106.0,116,727.820135
106.0,116,731.592659
106.0,116,732.108095
106.0,116,732.62467
105.0,116,733.139428
106.0,116,733.654838
106.0,116,734.169501
106.0,116,734.686404
106.0,116,735.205237
105.0,116,735.722153
105.0,116,736.234579
106.0,116,736.741879
106.0,116,737.252747
106.0,116,737.76941
106.0,116,738.283461
106.0,116,738.801826
105.0,116,739.31874
106.0,116,739.839249
105.0,116,743.627433
105.0,116,744.141754
106.0,116,744.658557
106.0,116,745.171439
107.0,116,745.686353
106.0,116,746.201263
106.0,116,746.7124
106.0,116,747.227744
105.0,116,747.73781
105.0,116,748.251344
107.0,116,748.76414
106.0,116,749.276184
106.0,116,749.790299
106.0,116,750.304677
107.0,116,750.821131
106.0,116,751.331549
105.0,116,751.843868
105.0,116,752.351851
106.0,116,756.074123
106.0,116,756.601044
107.0,116,757.124678
105.0,116,757.644545
107.0,116,758.163936
105.0,116,758.68254
105.0,116,759.199912
105.0,116,759.720047
106.0,116,760.236334
107.0,116,760.753733
106.0,116,761.271971
106.0,116,761.791807
106.0,116,762.310888
106.0,116,762.8889
105.0,116,763.410795
106.0,116,763.936174
106.0,116,764.460632
106.0,116,764.985962
106.0,116,768.619961
106.0,116,769.138704
107.0,116,769.672305
107.0,116,770.192691
106.0,116,770.708237
106.0,116,771.230529
105.0,116,771.757742
104.0,116,772.275999
106.0,116,772.79161
105.0,116,773.30658
107.0,116,773.824272
106.0,116,774.48848
107.0,116,775.010294
106.0,116,775.529083
107.0,116,776.048041
105.0,116,776.564908
105.0,116,777.079644
105.0,116,780.733423
106.0,116,781.25443
106.0,116,781.788859
106.0,116,782.311308
107.0,116,782.83018
105.0,116,783.349326
106.0,116,783.869765
105.0,116,784.388486
106.0,116,784.911715
