#{"t_start": 1681782182.5080621, "env_id": null}
r,l,t
118.0,148,751.570334
118.0,148,752.175584
119.0,148,752.789063
118.0,148,753.404699
119.0,148,754.016665
118.0,148,754.624316
118.0,148,755.233668
118.0,148,755.834716
117.0,148,756.442179
119.0,148,757.050062
118.0,148,760.624343
118.0,148,761.238011
118.0,148,761.849517
118.0,148,762.463409
118.0,148,763.067144
118.0,148,763.675053
118.0,148,764.28064
117.0,148,764.889126
117.0,148,765.502013
118.0,148,766.114603
118.0,148,766.723504
118.0,148,767.328874
117.0,148,767.939135
117.0,148,771.525391
118.0,148,772.144643
118.0,148,772.753075
118.0,148,773.366396
118.0,148,773.980419
118.0,148,774.617002
119.0,148,775.239489
119.0,148,775.857388
118.0,148,776.479844
118.0,148,777.085041
117.0,148,777.689476
118.0,148,778.299588
119.0,148,778.906536
118.0,148,779.512445
118.0,148,783.06452
117.0,148,783.674292
119.0,148,784.280029
117.0,148,784.88376
119.0,148,785.490939
118.0,148,786.100096
119.0,148,786.706826
117.0,148,787.311007
118.0,148,787.921195
117.0,148,788.527758
118.0,148,789.136118
118.0,148,789.744191
119.0,148,790.356667
119.0,148,790.966702
118.0,148,794.552609
118.0,148,795.16109
118.0,148,795.764842
117.0,148,796.36867
118.0,148,796.978513
118.0,148,797.586067
119.0,148,798.194917
117.0,148,798.795795
119.0,148,799.404871
119.0,148,800.019058
117.0,148,800.652621
118.0,148,801.286121
118.0,148,801.894506
116.0,148,802.519839
118.0,148,806.12507
118.0,148,806.758206
118.0,148,807.387326
118.0,148,807.994123
119.0,148,808.600811
118.0,148,809.206505
119.0,148,809.807618
118.0,148,810.410897
117.0,148,811.01532
117.0,148,811.621115
118.0,148,812.230664
118.0,148,812.832171
117.0,148,813.437371
118.0,148,814.044484
118.0,148,817.514062
119.0,148,818.119962
117.0,148,818.726455
118.0,148,819.332913
118.0,148,819.943259
119.0,148,820.552078
117.0,148,821.155199
117.0,148,821.761368
119.0,148,822.36751
119.0,148,822.975105
118.0,148,823.578163
118.0,148,824.185522
117.0,148,824.792128
118.0,148,825.400608
118.0,148,828.874783
118.0,148,829.483508
118.0,148,830.087111
117.0,148,830.692718
118.0,148,831.298841
118.0,148,831.906636
118.0,148,832.516871
117.0,148,833.12451
119.0,148,833.733949
118.0,148,834.338608
118.0,148,834.946484
117.0,148,835.551187
118.0,148,836.158032
118.0,148,836.763641
