#{"t_start": 1681785565.3484714, "env_id": null}
r,l,t
72.55,116,863.989767
72.55,116,864.512372
72.85,116,865.014378
72.6,116,865.537579
72.75,116,869.360806
72.6,116,869.86117
72.6,116,870.359179
72.6,116,870.86347
72.75,116,871.36564
72.55,116,871.865079
72.6,116,872.366652
72.6,116,872.8665
72.6,116,873.367615
72.6,116,873.868455
72.6,116,874.367244
72.55,116,874.868705
72.55,116,875.372796
72.6,116,875.876455
72.55,116,876.376046
72.55,116,876.88103
72.6,116,877.382981
72.55,116,881.315237
72.8,116,881.81315
72.55,116,882.313089
72.55,116,882.817274
72.65,116,883.314439
72.55,116,883.816841
72.85,116,884.317447
72.6,116,884.813965
72.55,116,885.317631
72.55,116,885.822372
73.0,116,886.334538
72.55,116,886.839768
72.6,116,887.362687
72.55,116,887.896866
72.6,116,888.403047
72.55,116,888.917586
72.3,116,889.42889
72.55,116,889.92975
