#{"t_start": 1681722424.9679146, "env_id": null}
r,l,t
54.7,116,252.353967
54.4,116,252.834809
54.3,116,253.325634
54.6,116,253.812972
54.6,116,254.305497
54.9,116,254.787868
54.4,116,255.273024
54.9,116,258.676653
55.2,116,259.153945
54.9,116,259.633874
55.0,116,260.116278
54.7,116,260.597521
55.0,116,261.075987
54.2,116,261.571326
54.9,116,262.055084
54.9,116,262.537998
54.6,116,263.029075
54.9,116,263.513697
54.9,116,263.990253
54.9,116,264.472411
54.8,116,264.950842
54.7,116,265.431621
54.7,116,265.923686
54.9,116,266.409311
54.6,116,266.892476
54.7,116,270.290438
54.9,116,270.77305
54.8,116,271.256037
54.9,116,271.734454
55.0,116,272.216988
54.7,116,272.699761
55.0,116,273.185614
54.8,116,273.669698
54.8,116,274.149101
54.9,116,274.627654
55.0,116,275.105005
54.9,116,275.590374
54.8,116,276.073761
54.7,116,276.541754
54.9,116,277.02366
54.9,116,277.504043
54.6,116,277.988584
54.9,116,281.390548
55.0,116,281.871008
54.8,116,282.350716
54.4,116,282.836562
54.8,116,283.324086
54.3,116,283.814829
54.4,116,284.300685
54.9,116,284.782515
54.7,116,285.262874
54.1,116,285.753909
54.9,116,286.238349
54.7,116,286.727491
54.3,116,287.212112
54.7,116,287.690447
54.5,116,288.178616
54.8,116,288.666292
54.8,116,289.16524
54.4,116,289.691251
54.5,116,293.196984
54.7,116,293.672391
54.8,116,294.16158
54.5,116,294.664149
54.7,116,295.143195
54.5,116,295.63999
54.8,116,296.122294
54.7,116,296.625591
54.7,116,297.117619
54.6,116,297.600152
54.7,116,298.085206
54.5,116,298.595437
54.4,116,299.109204
54.6,116,299.60584
54.5,116,300.087709
54.6,116,300.569064
54.5,116,301.057196
54.4,116,301.539517
54.4,116,305.02882
54.9,116,305.51272
54.8,116,305.994007
54.7,116,306.477177
54.8,116,306.959146
54.7,116,307.444247
54.7,116,307.928921
54.8,116,308.40997
54.8,116,308.893217
54.8,116,309.374459
55.0,116,309.859917
54.3,116,310.344016
54.4,116,310.843754
55.0,116,311.344912
54.9,116,311.859896
54.9,116,312.372608
54.4,116,312.892118
54.8,116,316.349859
55.3,116,316.871316
54.8,116,317.37746
54.5,116,317.899828
54.8,116,318.401162
54.7,116,318.900493
54.5,116,319.41083
54.6,116,319.913937
54.9,116,320.393626
54.6,116,320.872847
54.7,116,321.355041
54.7,116,321.846957
54.7,116,322.332138
54.6,116,322.816731
54.4,116,323.30276
54.7,116,323.777891
54.9,116,324.25522
54.7,116,324.74104
54.5,116,328.188477
54.3,116,328.703261
54.6,116,329.190095
54.5,116,329.677048
54.2,116,330.178309
54.8,116,330.662183
54.5,116,331.149609
54.8,116,331.641064
55.0,116,332.12286
54.6,116,332.615651
54.7,116,333.11517
54.6,116,333.636541
54.4,116,334.144999
54.3,116,334.653232
55.0,116,335.150923
54.4,116,335.656604
54.9,116,336.159408
53.9,116,336.665941
54.6,116,340.091947
54.6,116,340.577636
54.8,116,341.058871
54.3,116,341.54872
54.9,116,342.027346
54.5,116,342.51164
55.2,116,342.992889
54.9,116,343.473123
54.8,116,343.956386
54.6,116,344.435755
54.8,116,344.915532
54.7,116,345.397973
54.5,116,345.875871
55.0,116,346.350816
54.6,116,346.833311
54.6,116,347.314315
54.6,116,347.796545
54.5,116,351.300536
54.5,116,351.782419
54.7,116,352.263518
54.7,116,352.744738
55.0,116,353.224593
54.6,116,353.712441
54.8,116,354.229215
54.5,116,354.715706
55.0,116,355.214415
54.8,116,355.730109
54.8,116,356.291588
54.7,116,356.779732
54.8,116,357.33272
54.7,116,357.889772
54.8,116,358.438777
55.1,116,358.967861
55.1,116,359.449159
54.9,116,359.961635
54.9,116,363.409866
55.2,116,363.89077
54.5,116,364.375336
54.8,116,364.860896
54.6,116,365.345775
54.8,116,365.830123
54.9,116,366.313801
54.8,116,366.794872
54.4,116,367.279049
54.9,116,367.76563
54.8,116,368.249873
54.8,116,368.733118
54.6,116,369.217604
54.5,116,369.701984
54.9,116,370.182615
55.0,116,370.662579
54.8,116,371.143078
55.0,116,374.534153
54.8,116,375.015028
54.7,116,375.501587
55.0,116,375.982711
54.8,116,376.465738
54.7,116,376.947409
54.9,116,377.423195
55.0,116,377.89776
54.3,116,378.385511
55.1,116,378.861458
54.6,116,379.339855
54.6,116,379.823478
54.9,116,380.303762
55.0,116,380.780075
55.0,116,381.25408
54.9,116,381.730941
54.7,116,382.207395
55.0,116,382.682975
55.0,116,386.064505
54.8,116,386.543921
54.9,116,387.022371
54.9,116,387.501503
54.8,116,387.977303
54.8,116,388.455051
55.1,116,388.928584
55.1,116,389.404545
54.8,116,389.886145
55.0,116,390.366257
54.6,116,390.849497
54.7,116,391.33722
54.6,116,391.819636
54.3,116,392.305371
55.1,116,392.825134
54.9,116,393.302363
55.1,116,393.771584
54.8,116,394.248245
55.1,116,397.6636
54.8,116,398.143163
55.1,116,398.621361
55.0,116,399.101841
54.8,116,399.584132
55.1,116,400.062184
55.1,116,400.544256
55.0,116,401.021074
54.7,116,401.501536
55.0,116,401.9744
54.8,116,402.45753
55.0,116,402.96409
54.7,116,403.444785
54.8,116,403.927475
55.1,116,404.410242
55.0,116,404.892032
55.2,116,405.381255
54.9,116,408.854746
55.1,116,409.331259
55.1,116,409.802949
55.2,116,410.276176
55.1,116,410.7494
55.0,116,411.221061
55.1,116,411.694958
54.7,116,412.168858
55.1,116,412.644874
55.1,116,413.11943
55.0,116,413.592561
54.9,116,414.070129
55.0,116,414.544798
54.9,116,415.020163
54.7,116,415.503432
54.8,116,415.984529
54.9,116,416.473351
55.0,116,416.954922
55.0,116,420.452254
54.8,116,420.959671
54.8,116,421.451813
54.9,116,421.92811
54.7,116,422.404482
54.9,116,422.905961
55.1,116,423.391896
55.0,116,423.870224
55.1,116,424.370268
54.8,116,424.886719
55.0,116,425.388795
54.7,116,425.867926
54.9,116,426.374751
55.0,116,426.875938
55.1,116,427.378465
55.1,116,427.86963
54.8,116,428.351634
55.0,116,428.831074
55.0,116,432.348382
55.1,116,432.826405
55.1,116,433.303956
55.0,116,433.78007
55.0,116,434.256992
55.0,116,434.731412
54.9,116,435.210706
55.0,116,435.687016
54.9,116,436.164558
55.0,116,436.638163
54.8,116,437.112324
55.0,116,437.587831
55.1,116,438.062865
54.8,116,438.541665
55.2,116,439.017151
55.0,116,439.493092
55.1,116,439.967899
55.0,116,443.471469
54.9,116,443.947767
55.1,116,444.423491
54.8,116,444.902344
55.0,116,445.37727
55.1,116,445.849199
54.9,116,446.321267
55.2,116,446.792016
54.9,116,447.265374
55.1,116,447.738071
55.0,116,448.215561
55.0,116,448.690837
54.9,116,449.172672
55.1,116,449.642452
55.0,116,450.118524
55.1,116,450.593785
55.0,116,451.06729
55.0,116,451.541176
55.0,116,455.035621
55.1,116,455.510204
55.0,116,455.985288
55.0,116,456.459428
55.1,116,456.934328
55.0,116,457.40998
55.2,116,457.882496
55.1,116,458.355096
54.9,116,458.825994
55.0,116,459.298534
55.0,116,459.772557
55.0,116,460.24682
54.9,116,460.727041
55.2,116,461.201333
55.1,116,461.672478
55.0,116,462.14688
55.1,116,462.619112
54.9,116,463.096061
54.9,116,466.568186
55.2,116,467.046378
55.1,116,467.5246
55.0,116,468.001776
55.0,116,468.478939
55.0,116,468.957165
54.9,116,469.433388
55.1,116,469.908831
55.1,116,470.384347
55.0,116,470.859016
54.9,116,471.334216
54.8,116,471.809829
55.0,116,472.287359
55.0,116,472.766183
54.9,116,473.243035
54.8,116,473.719527
54.9,116,474.198588
55.0,116,477.705325
54.9,116,478.184512
54.8,116,478.6605
55.0,116,479.138212
54.7,116,479.615737
55.0,116,480.090211
54.8,116,480.563193
55.0,116,481.035421
55.0,116,481.510472
55.0,116,481.985928
55.3,116,482.46351
55.1,116,482.941823
55.1,116,483.418402
55.0,116,483.891424
55.0,116,484.366588
55.1,116,484.840938
54.7,116,485.327631
55.1,116,485.806944
54.9,116,489.310492
55.0,116,489.807909
55.2,116,490.310366
55.1,116,490.812355
54.9,116,491.307311
55.1,116,491.806811
55.3,116,492.295101
55.0,116,492.775019
55.0,116,493.280598
54.9,116,493.763802
55.1,116,494.248171
54.8,116,494.735224
55.0,116,495.221215
55.0,116,495.703583
54.9,116,496.183032
54.9,116,496.666404
55.0,116,497.151227
54.9,116,497.635161
55.0,116,501.11039
55.0,116,501.589817
55.0,116,502.070036
54.9,116,502.552465
54.9,116,503.034009
55.0,116,503.518511
54.9,116,504.00176
55.0,116,504.48229
55.0,116,504.964025
55.0,116,505.443951
54.8,116,505.928926
55.1,116,506.410497
55.0,116,506.891677
54.9,116,507.375565
55.1,116,507.856164
55.0,116,508.345333
55.1,116,508.841187
54.9,116,512.309242
55.0,116,512.815281
55.0,116,513.300635
55.0,116,513.783571
55.0,116,514.275943
55.0,116,514.768728
55.1,116,515.2557
55.0,116,515.75648
55.0,116,516.278088
55.1,116,516.919763
55.0,116,517.411153
55.0,116,517.896942
55.3,116,518.377971
55.0,116,518.863629
55.1,116,519.376603
55.1,116,519.871216
55.0,116,520.34969
55.3,116,520.831351
55.0,116,524.329995
55.0,116,524.813519
55.0,116,525.295339
55.1,116,525.776273
55.0,116,526.256053
55.0,116,526.777872
55.0,116,527.292233
55.0,116,527.788164
55.0,116,528.270015
55.1,116,528.753522
54.8,116,529.236421
55.0,116,529.720491
55.2,116,530.202718
55.0,116,530.68452
55.0,116,531.16811
55.0,116,531.648193
55.0,116,532.130503
54.9,116,532.618658
55.0,116,536.115487
55.1,116,536.597653
55.0,116,537.08122
55.0,116,537.565262
55.0,116,538.047587
55.0,116,538.530504
55.0,116,539.035711
55.0,116,539.525233
55.0,116,540.008347
55.1,116,540.526822
55.0,116,541.012389
55.0,116,541.496136
55.0,116,541.980637
55.1,116,542.463306
55.0,116,542.946053
55.0,116,543.430552
55.0,116,543.915209
55.1,116,547.405155
55.1,116,547.889985
55.0,116,548.388076
55.0,116,548.900167
55.0,116,549.414727
55.0,116,549.900034
55.0,116,550.400269
55.0,116,550.892375
55.0,116,551.386844
55.0,116,551.867405
55.0,116,552.348247
55.0,116,552.834393
55.1,116,553.316232
55.0,116,553.830029
55.2,116,554.328523
55.1,116,554.830286
55.0,116,555.314009
55.0,116,555.815231
55.0,116,559.342883
55.0,116,559.834999
55.2,116,560.309224
55.0,116,560.811677
54.9,116,561.329145
54.9,116,561.826563
55.0,116,562.3143
54.9,116,562.820296
55.3,116,563.324973
55.0,116,563.823991
55.1,116,564.294977
55.0,116,564.772338
55.0,116,565.247809
55.0,116,565.731322
55.0,116,566.230877
55.0,116,566.750891
55.0,116,567.23327
55.0,116,567.722435
55.0,116,571.221366
55.0,116,571.694529
55.2,116,572.176793
55.0,116,572.651415
55.0,116,573.125864
54.8,116,573.601884
55.0,116,574.082682
55.1,116,574.55751
55.0,116,575.030844
55.0,116,575.504401
55.0,116,575.977389
55.0,116,576.448973
54.9,116,576.921766
55.0,116,577.402002
55.0,116,577.888846
55.1,116,578.365761
54.9,116,578.837909
55.0,116,582.281224
54.9,116,582.754976
55.0,116,583.223452
55.0,116,583.691077
55.1,116,584.160015
55.0,116,584.629413
55.0,116,585.098263
55.0,116,585.565853
55.0,116,586.03173
55.0,116,586.497854
55.0,116,586.964248
55.0,116,587.432116
55.1,116,587.902154
55.0,116,588.372985
55.0,116,588.841534
54.9,116,589.310633
55.1,116,589.780984
55.1,116,590.252528
55.0,116,593.658024
55.1,116,594.132713
55.0,116,594.608197
55.0,116,595.083435
55.0,116,595.556202
54.9,116,596.032218
54.9,116,596.508485
55.0,116,596.983114
54.9,116,597.460783
55.0,116,597.941114
55.0,116,598.425117
55.0,116,598.900854
55.0,116,599.403098
55.0,116,599.920876
55.0,116,600.407502
55.0,116,600.887745
55.0,116,601.384215
55.0,116,601.875301
55.0,116,605.269138
55.1,116,605.767703
54.8,116,606.245571
55.0,116,606.740519
55.0,116,607.221539
55.0,116,607.78492
55.0,116,608.291788
55.0,116,608.840466
55.0,116,609.325101
