#{"t_start": 1681802562.3095107, "env_id": null}
r,l,t
126.7,132,281.354451
126.8,132,281.865402
127.4,132,282.369677
126.8,132,282.896013
127.4,132,283.409182
127.2,132,283.921908
127.0,132,284.430308
126.7,132,284.942771
127.9,132,285.455391
126.8,132,285.963097
127.1,132,286.469687
127.4,132,286.980618
126.6,132,287.50282
127.1,132,288.013302
127.7,132,291.519345
127.1,132,292.031759
127.6,132,292.544491
127.6,132,293.057535
127.3,132,293.566623
127.7,132,294.079851
127.5,132,294.588667
127.0,132,295.092607
126.4,132,295.614205
127.4,132,296.122453
127.3,132,296.632994
127.3,132,297.141511
127.4,132,297.655788
126.8,132,298.163629
126.8,132,298.671071
127.3,132,302.169799
127.2,132,302.677281
127.0,132,303.183295
127.6,132,303.693331
127.4,132,304.20466
127.6,132,304.721266
127.4,132,305.228635
126.8,132,305.736408
127.4,132,306.250036
127.3,132,306.762885
127.7,132,307.279988
127.0,132,307.793008
127.1,132,308.306986
127.3,132,308.814914
127.8,132,309.325672
127.2,132,309.835138
127.4,132,313.318843
127.5,132,313.830022
127.3,132,314.344994
126.9,132,314.856538
127.1,132,315.365251
126.9,132,315.875704
126.6,132,316.399376
126.9,132,316.912597
127.4,132,317.423128
127.7,132,317.942172
127.5,132,318.455262
126.9,132,318.968568
127.1,132,319.477912
126.6,132,319.988634
126.4,132,320.515197
127.4,132,324.00771
126.9,132,324.52389
127.1,132,325.034289
127.6,132,325.548341
127.2,132,326.060673
127.5,132,326.569223
127.7,132,327.085508
126.9,132,327.598742
127.0,132,328.111225
127.7,132,328.624955
127.5,132,329.137801
126.5,132,329.650001
126.5,132,330.160847
127.0,132,330.6745
127.2,132,331.185849
127.6,132,331.699225
127.9,132,335.201113
127.5,132,335.712853
127.4,132,336.224251
127.0,132,336.741911
127.1,132,337.250299
127.4,132,337.758765
127.1,132,338.274453
127.4,132,338.782751
127.0,132,339.289952
127.8,132,339.800007
126.8,132,340.3109
127.2,132,340.820886
127.5,132,341.334289
126.9,132,341.847338
127.4,132,342.360679
127.5,132,345.86562
127.0,132,346.382169
126.9,132,346.905824
127.0,132,347.425831
127.0,132,347.934229
127.3,132,348.444508
126.8,132,348.954594
126.8,132,349.465672
126.9,132,349.976226
127.0,132,350.488555
127.3,132,350.999366
127.7,132,351.520257
127.5,132,352.032297
126.9,132,352.537736
127.4,132,353.050655
126.9,132,353.562044
126.8,132,357.044612
126.6,132,357.558306
127.3,132,358.074499
127.2,132,358.585655
126.8,132,359.097674
127.4,132,359.612185
127.3,132,360.124389
127.5,132,360.635456
127.0,132,361.145002
127.0,132,361.658737
127.2,132,362.170948
126.7,132,362.682858
127.3,132,363.194013
126.6,132,363.701448
127.4,132,364.213785
127.3,132,364.724652
127.2,132,368.222598
126.7,132,368.746198
126.9,132,369.261333
127.7,132,369.780974
126.9,132,370.295925
126.9,132,370.810745
126.6,132,371.31966
127.8,132,371.827324
126.7,132,372.351067
127.2,132,372.869447
127.4,132,373.384618
127.4,132,373.901147
126.9,132,374.415548
126.5,132,374.927407
126.6,132,375.447831
126.9,132,378.945168
126.9,132,379.45549
127.3,132,379.971511
127.7,132,380.486444
128.0,132,380.998605
126.8,132,381.513606
127.9,132,382.025276
126.7,132,382.533699
126.7,132,383.041253
127.2,132,383.550585
127.1,132,384.061775
126.6,132,384.581207
127.2,132,385.095999
126.7,132,385.606209
126.7,132,386.116056
127.5,132,386.629588
127.4,132,390.120477
126.3,132,390.641328
127.3,132,391.154186
127.2,132,391.66353
126.9,132,392.174367
127.3,132,392.682419
127.3,132,393.190501
127.6,132,393.703685
126.7,132,394.2121
127.6,132,394.727211
126.9,132,395.241012
127.3,132,395.754367
127.8,132,396.27341
126.6,132,396.804654
127.3,132,397.316087
126.9,132,400.800518
126.6,132,401.304238
127.2,132,401.814733
126.9,132,402.329675
127.2,132,402.84074
127.2,132,403.349732
127.1,132,403.862213
126.7,132,404.37037
127.4,132,404.887321
126.6,132,405.405572
126.8,132,405.911032
127.4,132,406.421515
127.3,132,406.930971
127.2,132,407.441874
127.2,132,407.953584
126.8,132,408.462417
126.9,132,411.967562
127.0,132,412.475242
127.3,132,412.988884
126.9,132,413.500934
127.4,132,414.012782
126.7,132,414.523826
127.1,132,415.036612
127.2,132,415.546484
127.0,132,416.054787
127.1,132,416.564103
127.3,132,417.075866
127.3,132,417.585801
127.1,132,418.095065
127.3,132,418.604581
126.8,132,419.114887
126.6,132,422.608023
127.0,132,423.114716
127.1,132,423.625521
126.5,132,424.14351
126.7,132,424.66058
126.7,132,425.173441
127.1,132,425.687901
126.8,132,426.199616
126.5,132,426.709621
128.0,132,427.223005
127.1,132,427.736425
127.7,132,428.250353
127.1,132,428.764374
126.9,132,429.275893
126.7,132,429.786601
126.9,132,430.303698
126.1,132,433.828721
127.0,132,434.334506
127.1,132,434.843394
126.8,132,435.366542
127.4,132,435.879646
126.9,132,436.386634
127.1,132,436.893574
126.7,132,437.401576
127.1,132,437.910739
127.3,132,438.419323
127.2,132,438.924171
127.5,132,439.442851
126.7,132,439.948582
126.9,132,440.463768
127.2,132,440.979019
126.9,132,444.467114
127.2,132,444.979877
126.5,132,445.491482
126.7,132,445.99998
127.2,132,446.511436
127.7,132,447.02312
127.5,132,447.536391
127.2,132,448.044225
127.2,132,448.550182
127.0,132,449.059881
126.6,132,449.579602
127.1,132,450.088909
126.9,132,450.597571
127.1,132,451.107509
127.2,132,451.613961
126.6,132,452.12311
127.3,132,455.604875
127.3,132,456.114208
127.0,132,456.622961
126.9,132,457.13431
126.7,132,457.64637
127.3,132,458.162159
127.3,132,458.674061
127.1,132,459.183906
127.3,132,459.703053
126.7,132,460.222753
126.5,132,460.728211
126.8,132,461.236793
126.9,132,461.748603
126.7,132,462.259102
127.0,132,462.776445
126.7,132,466.284066
126.8,132,466.794867
126.9,132,467.304796
126.5,132,467.810838
127.0,132,468.322105
127.2,132,468.834945
126.7,132,469.341742
126.6,132,469.845972
126.7,132,470.354249
127.1,132,470.860855
127.2,132,471.377226
126.7,132,471.886971
126.6,132,472.401944
127.3,132,472.911295
126.5,132,473.416789
127.0,132,473.92693
126.6,132,477.440761
126.4,132,477.945282
127.1,132,478.454614
126.8,132,478.966187
126.6,132,479.471686
126.8,132,479.984147
126.9,132,480.491209
127.7,132,481.002707
126.8,132,481.516092
127.6,132,482.032719
127.1,132,482.54486
127.3,132,483.053169
127.4,132,483.567835
127.2,132,484.085309
127.9,132,484.598427
127.3,132,488.108829
127.2,132,488.622463
127.3,132,489.131632
127.4,132,489.642781
126.7,132,490.150997
127.2,132,490.659834
127.3,132,491.172629
127.3,132,491.68479
127.3,132,492.200009
126.7,132,492.722687
127.5,132,493.216373
126.5,132,493.724622
127.2,132,494.235358
127.0,132,494.739601
127.0,132,495.247434
126.9,132,495.752728
126.8,132,499.187223
126.8,132,499.700099
126.8,132,500.210475
126.7,132,500.735212
126.8,132,501.251379
127.7,132,501.760639
127.4,132,502.274858
127.3,132,502.787298
127.0,132,503.295282
127.1,132,503.804511
127.1,132,504.318455
126.5,132,504.83204
126.7,132,505.344079
127.2,132,505.856775
127.3,132,506.368551
127.0,132,509.896934
127.2,132,510.407261
127.1,132,510.917875
127.7,132,511.429223
126.7,132,511.941426
127.3,132,512.451426
127.0,132,512.963549
127.4,132,513.471369
127.0,132,513.978169
127.1,132,514.490504
127.2,132,515.000926
127.2,132,515.513605
127.4,132,516.027351
126.7,132,516.533991
126.8,132,517.042958
127.0,132,517.55495
127.4,132,521.055882
127.2,132,521.569213
128.0,132,522.078286
127.2,132,522.587261
127.3,132,523.093074
127.1,132,523.606075
127.9,132,524.111557
127.4,132,524.624408
126.8,132,525.136558
126.9,132,525.648578
127.3,132,526.157696
127.3,132,526.66775
127.3,132,527.17761
127.2,132,527.685573
126.8,132,528.196127
127.4,132,531.68769
126.4,132,532.195606
127.4,132,532.704818
126.4,132,533.21208
127.4,132,533.724042
127.1,132,534.240876
127.3,132,534.755412
127.1,132,535.273557
126.6,132,535.790207
127.2,132,536.310216
127.1,132,536.831196
127.2,132,537.357998
126.9,132,537.868112
126.8,132,538.37623
127.0,132,538.881637
126.4,132,539.404534
128.1,132,542.879344
126.8,132,543.382777
127.5,132,543.892153
126.8,132,544.395672
126.8,132,544.903402
127.3,132,545.412515
126.5,132,545.915803
127.5,132,546.428619
127.4,132,546.941537
127.3,132,547.450155
126.7,132,547.959231
126.9,132,548.465395
127.2,132,548.971094
127.0,132,549.478774
127.5,132,549.98463
127.7,132,553.479681
127.1,132,553.986138
127.5,132,554.494874
126.9,132,555.004874
126.5,132,555.508602
126.7,132,556.018002
127.5,132,556.533209
127.2,132,557.038191
126.9,132,557.544428
126.8,132,558.052667
126.8,132,558.559077
127.1,132,559.063589
127.5,132,559.577465
127.2,132,560.085647
126.6,132,560.594733
126.7,132,561.100749
126.9,132,564.603791
127.4,132,565.114511
127.4,132,565.623111
126.9,132,566.127394
127.4,132,566.635472
127.0,132,567.142505
126.8,132,567.647197
127.4,132,568.153224
127.0,132,568.660891
126.8,132,569.164899
127.7,132,569.673291
126.9,132,570.179641
126.9,132,570.686831
126.7,132,571.197478
126.8,132,571.7006
126.6,132,575.188102
126.3,132,575.710415
127.0,132,576.219109
126.8,132,576.726805
126.9,132,577.240705
127.0,132,577.744838
126.7,132,578.254235
126.9,132,578.763961
126.9,132,579.272409
127.4,132,579.785526
126.8,132,580.294297
127.4,132,580.804625
127.8,132,581.314853
127.3,132,581.82513
127.2,132,582.336924
127.2,132,582.851424
126.8,132,586.34456
127.5,132,586.855133
127.8,132,587.362828
126.7,132,587.871192
126.4,132,588.377097
127.1,132,588.885141
127.2,132,589.394376
127.3,132,589.904332
127.0,132,590.415611
126.7,132,590.923186
127.1,132,591.433191
127.0,132,591.960484
126.7,132,592.470558
126.4,132,592.9907
126.8,132,593.496769
127.2,132,597.012034
127.3,132,597.524652
127.4,132,598.035116
126.8,132,598.542015
126.6,132,599.051794
126.5,132,599.556181
127.2,132,600.062231
127.3,132,600.569505
126.6,132,601.086699
126.7,132,601.602191
127.5,132,602.112081
127.3,132,602.618538
126.8,132,603.124065
127.2,132,603.626997
126.9,132,604.136778
126.7,132,604.653743
126.7,132,608.143025
126.9,132,608.653586
127.2,132,609.164303
127.8,132,609.674177
126.9,132,610.186792
126.9,132,610.698822
126.9,132,611.208364
127.4,132,611.721181
127.4,132,612.232467
127.6,132,612.748358
127.2,132,613.258033
127.2,132,613.762822
127.0,132,614.270232
127.5,132,614.785916
126.9,132,615.294659
127.5,132,618.805168
127.6,132,619.314047
127.2,132,619.824203
126.8,132,620.332258
127.2,132,620.834858
126.7,132,621.344085
127.3,132,621.853368
127.5,132,622.363138
126.8,132,622.869653
127.2,132,623.374783
127.2,132,623.881258
126.3,132,624.40292
126.8,132,624.910943
127.1,132,625.42334
127.3,132,625.924868
126.4,132,626.443931
126.8,132,629.922668
127.2,132,630.434732
127.2,132,630.940146
126.5,132,631.447416
127.2,132,631.952617
127.5,132,632.461131
127.4,132,632.972766
127.0,132,633.47943
127.2,132,633.984406
127.1,132,634.491083
127.9,132,634.997896
127.0,132,635.505544
127.5,132,636.014181
127.1,132,636.518386
127.4,132,637.023232
126.7,132,640.519324
126.3,132,641.027802
126.9,132,641.554776
126.9,132,642.067056
126.8,132,642.574578
127.3,132,643.082345
127.4,132,643.594255
126.6,132,644.107946
127.1,132,644.611176
126.7,132,645.131633
127.0,132,645.638575
127.2,132,646.143636
126.8,132,646.651987
126.9,132,647.157153
127.5,132,647.663286
126.6,132,648.164296
126.8,132,651.622537
126.7,132,652.13685
127.1,132,652.650484
126.1,132,653.163277
127.1,132,653.66711
127.4,132,654.179202
127.3,132,654.692193
126.9,132,655.211744
126.8,132,655.722244
127.3,132,656.230484
127.0,132,656.738554
126.9,132,657.251093
126.2,132,657.75559
127.1,132,658.264134
127.4,132,658.772627
127.3,132,662.254494
126.7,132,662.766052
126.8,132,663.289028
127.1,132,663.800574
126.5,132,664.307932
127.1,132,664.817692
126.9,132,665.339763
126.8,132,665.853889
127.3,132,666.359374
127.4,132,666.868408
126.9,132,667.377929
127.1,132,667.883764
126.6,132,668.402619
126.6,132,668.909563
127.4,132,669.420254
127.4,132,669.933103
127.1,132,673.431141
127.2,132,673.939435
126.7,132,674.449284
126.7,132,674.954857
126.2,132,675.463556
126.7,132,675.970591
127.2,132,676.479751
127.3,132,676.990617
127.0,132,677.497597
127.2,132,678.012219
126.9,132,678.521442
127.5,132,679.029097
127.2,132,679.538237
127.6,132,680.052329
126.9,132,680.558874
126.8,132,684.04643
127.1,132,684.551254
127.4,132,685.063138
126.7,132,685.57466
126.6,132,686.081276
126.8,132,686.597212
127.0,132,687.108323
126.7,132,687.617362
126.8,132,688.137204
126.7,132,688.640775
127.6,132,689.147622
127.3,132,689.657003
126.8,132,690.170544
126.9,132,690.673131
126.5,132,691.177538
126.0,132,691.686615
126.8,132,695.18471
127.8,132,695.692181
126.6,132,696.202845
126.6,132,696.70859
126.2,132,697.227337
127.5,132,697.731854
126.6,132,698.234188
127.7,132,698.745611
126.7,132,699.268523
126.7,132,699.777112
126.9,132,700.289698
126.7,132,700.807536
127.2,132,701.316085
126.7,132,701.818571
126.4,132,702.33555
127.2,132,705.850982
127.1,132,706.359179
127.8,132,706.870461
127.3,132,707.38326
126.8,132,707.887363
126.9,132,708.391941
127.2,132,708.908017
127.6,132,709.421796
126.9,132,709.931715
126.6,132,710.436888
126.7,132,710.94305
127.6,132,711.449836
127.2,132,711.956069
126.9,132,712.464169
127.1,132,712.978601
127.3,132,713.490932
127.2,132,716.976271
127.0,132,717.485375
127.2,132,717.997417
127.2,132,718.522259
127.2,132,719.059645
127.5,132,719.583877
127.0,132,720.105122
126.9,132,720.612594
127.5,132,721.136662
127.0,132,721.648815
126.3,132,722.16596
126.9,132,722.693918
126.4,132,723.200065
127.5,132,723.710367
127.4,132,724.227019
127.6,132,724.732425
127.0,132,728.213255
127.4,132,728.729752
126.4,132,729.237952
126.7,132,729.754443
126.9,132,730.264175
127.2,132,730.771582
126.7,132,731.295097
127.6,132,731.810533
126.9,132,732.353103
127.3,132,732.864953
127.5,132,733.370248
126.8,132,733.890187
126.9,132,734.399653
127.3,132,734.909769
126.4,132,735.438727
127.4,132,738.969876
127.4,132,739.545778
127.0,132,740.083878
126.4,132,740.589478
126.9,132,741.094265
127.5,132,741.604597
126.7,132,742.156672
127.4,132,742.667725
126.8,132,743.175738
127.5,132,743.697382
126.8,132,744.210172
127.0,132,744.724764
127.4,132,745.240951
127.2,132,745.750682
127.6,132,746.266649
126.8,132,746.774787
126.7,132,750.259343
127.4,132,750.768895
127.2,132,751.273132
127.1,132,751.780573
127.0,132,752.290734
127.1,132,752.852215
126.7,132,753.378546
127.2,132,753.887541
127.2,132,754.397388
127.0,132,754.907959
127.1,132,755.417906
126.6,132,755.926072
127.4,132,756.434239
127.4,132,756.942242
127.4,132,757.450463
127.5,132,761.0037
127.2,132,761.515014
127.0,132,762.025457
127.3,132,762.533357
126.8,132,763.051485
127.4,132,763.555186
127.0,132,764.062803
126.9,132,764.566834
126.8,132,765.074959
126.8,132,765.583082
127.3,132,766.105315
126.6,132,766.620091
127.1,132,767.136061
126.2,132,767.658682
127.2,132,768.176155
127.0,132,768.684812
126.9,132,772.14265
127.1,132,772.645675
127.4,132,773.145203
126.7,132,773.650009
126.3,132,774.151632
127.4,132,774.655634
127.4,132,775.156113
126.9,132,775.662511
127.2,132,776.16989
126.7,132,776.672987
126.7,132,777.18225
127.4,132,777.691568
126.9,132,778.198927
127.2,132,778.698426
127.2,132,779.19865
127.0,132,782.663564
127.4,132,783.174169
126.8,132,783.68138
126.6,132,784.186252
126.6,132,784.689581
127.3,132,785.197474
127.0,132,785.703084
127.1,132,786.20612
126.7,132,786.712216
126.8,132,787.218227
126.7,132,787.725546
127.3,132,788.23281
127.4,132,788.73909
127.4,132,789.248018
126.8,132,789.755437
127.4,132,790.263529
126.6,132,793.72297
126.8,132,794.229958
127.1,132,794.747061
127.0,132,795.249828
127.5,132,795.763894
126.8,132,796.267673
127.1,132,796.774595
127.2,132,797.27766
126.8,132,797.788965
127.0,132,798.294303
127.1,132,798.803255
127.2,132,799.310779
127.6,132,799.817669
127.1,132,800.32195
127.4,132,800.825458
127.3,132,804.305519
126.4,132,804.803603
127.1,132,805.307038
127.7,132,805.813482
127.5,132,806.32301
126.4,132,806.830639
126.8,132,807.334218
126.1,132,807.849239
126.7,132,808.379659
127.6,132,808.889329
126.4,132,809.391958
127.1,132,809.893694
127.1,132,810.402675
127.1,132,810.905353
126.4,132,811.409347
126.8,132,811.915163
127.0,132,815.402581
127.1,132,815.904317
126.7,132,816.407433
127.0,132,816.913693
127.3,132,817.421313
127.0,132,817.926621
126.8,132,818.431066
127.1,132,818.940093
126.7,132,819.441713
126.6,132,819.941579
126.2,132,820.448454
126.7,132,820.953757
127.0,132,821.464734
127.1,132,821.971165
127.5,132,822.477608
126.5,132,825.92336
126.7,132,826.427757
126.5,132,826.929445
127.3,132,827.433684
127.4,132,827.939874
126.5,132,828.449847
126.8,132,828.97078
127.2,132,829.477776
126.5,132,829.987666
126.5,132,830.49344
126.6,132,830.999822
126.5,132,831.499952
126.7,132,832.000005
126.6,132,832.51153
126.5,132,833.017018
127.3,132,833.525667
126.7,132,836.988821
127.0,132,837.49172
126.6,132,838.009766
126.9,132,838.510508
127.2,132,839.016732
127.2,132,839.520888
127.4,132,840.030452
126.8,132,840.534766
126.7,132,841.046684
127.3,132,841.55331
126.4,132,842.065694
126.9,132,842.574752
126.2,132,843.087904
127.0,132,843.709247
126.9,132,844.213767
126.8,132,847.681872
126.0,132,848.190003
127.1,132,848.69333
126.6,132,849.192837
127.0,132,849.695016
127.5,132,850.200193
126.8,132,850.7075
126.8,132,851.207311
126.9,132,851.707404
126.7,132,852.209691
126.7,132,852.713432
126.8,132,853.216334
127.1,132,853.718773
126.5,132,854.216713
126.2,132,854.718231
126.6,132,855.22517
126.7,132,858.697798
127.4,132,859.205708
126.7,132,859.71403
126.5,132,860.21651
127.3,132,860.725514
126.7,132,861.23391
127.0,132,861.739059
127.1,132,862.245243
126.8,132,862.754376
126.6,132,863.260519
126.8,132,863.763517
126.9,132,864.265275
126.8,132,864.784177
126.8,132,865.294068
126.5,132,865.806196
126.9,132,869.291198
126.8,132,869.79325
127.1,132,870.294462
127.5,132,870.799449
127.0,132,871.302571
127.3,132,871.803235
126.9,132,872.307206
127.6,132,872.814126
126.6,132,873.325562
126.9,132,873.83244
127.1,132,874.34272
127.0,132,874.843958
126.7,132,875.348388
127.0,132,875.856954
127.2,132,876.371829
126.7,132,876.887057
126.6,132,880.365844
127.6,132,880.877395
127.0,132,881.380252
127.1,132,881.896269
127.1,132,882.396177
126.7,132,882.898702
127.6,132,883.405121
126.6,132,883.920911
126.8,132,884.425321
127.4,132,884.934968
127.4,132,885.444181
126.5,132,885.950597
127.2,132,886.463349
127.2,132,886.975157
126.8,132,887.480412
126.7,132,890.925248
127.3,132,891.426101
126.5,132,891.940984
126.9,132,892.45751
127.2,132,892.963
127.4,132,893.464647
126.7,132,893.969811
127.1,132,894.474843
127.0,132,894.984189
126.9,132,895.485724
127.0,132,896.002425
